concept_set_id,name,concept_id,concept_code,concept_name,domain,vocabulary,standard_concept,valid_start_date,valid_end_date
7,carbimazole,40837513,OMOP2035475,Carbimazole 10 MG Oral Tablet Box of 500,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,40856328,OMOP2054290,Carbimazole 10 MG Oral Tablet Box of 50 by Aristo,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,37593117,OMOP4782557,Carbimazole 10 MG Oral Tablet by 1 A,Drug,RxNorm Extension,S,2019-01-16,2099-12-30
7,carbimazole,40731456,OMOP4725712,Carbimazole 10 MG Oral Tablet by A A H,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,40731457,OMOP4725711,Carbimazole 10 MG Oral Tablet by Alliance,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,36060272,OMOP4986075,carbimazole 10 MG Oral Tablet by AMCo,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,36505497,OMOP4836241,Carbimazole 10 MG Oral Tablet by Aristo,Drug,RxNorm Extension,S,2019-09-03,2099-12-30
7,carbimazole,36060273,OMOP4986076,carbimazole 10 MG Oral Tablet by DE,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,43797822,OMOP774503,Carbimazole 10 MG Oral Tablet by Hexal,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,40731455,OMOP4725713,Carbimazole 10 MG Oral Tablet by Macleods,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,35886090,OMOP5033428,carbimazole 10 MG Oral Tablet by Medihealth,Drug,RxNorm Extension,S,2020-12-06,2099-12-30
7,carbimazole,36060271,OMOP4986074,carbimazole 10 MG Oral Tablet by Morningside,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,43654085,OMOP774484,Carbimazole 10 MG Oral Tablet by Sanofi,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,36060270,OMOP4986073,carbimazole 10 MG Oral Tablet by TEVA,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,42942319,OMOP4668959,Carbimazole 10 MG Oral Tablet [CAMEN],Drug,RxNorm Extension,S,2018-08-20,2099-12-30
7,carbimazole,43852001,OMOP774513,Carbimazole 10 MG Oral Tablet [Carbimazol Aristo],Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41223386,OMOP2421348,Carbimazole 10 MG Oral Tablet [Carbimazol Aristo] Box of 100,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41168674,OMOP2366636,Carbimazole 10 MG Oral Tablet [Carbimazol Aristo] Box of 100 by Aristo,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41161196,OMOP2359158,Carbimazole 10 MG Oral Tablet [Carbimazol Aristo] Box of 50,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41200055,OMOP2398017,Carbimazole 10 MG Oral Tablet [Carbimazol Aristo] Box of 50 by Aristo,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,43690103,OMOP774523,Carbimazole 10 MG Oral Tablet [Carbimazol Aristo] by Aristo,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41254353,OMOP2452315,Carbimazole 10 MG Oral Tablet [Carbimazol Henning],Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41254352,OMOP2452314,Carbimazole 10 MG Oral Tablet [Carbimazol Henning] Box of 100,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41285391,OMOP2483353,Carbimazole 10 MG Oral Tablet [Carbimazol Henning] Box of 1000,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41043270,OMOP2241232,Carbimazole 10 MG Oral Tablet [Carbimazol Henning] Box of 100 by Sanofi,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41223384,OMOP2421346,Carbimazole 10 MG Oral Tablet [Carbimazol Henning] Box of 20,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41168672,OMOP2366634,Carbimazole 10 MG Oral Tablet [Carbimazol Henning] Box of 20 by Sanofi,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41285392,OMOP2483354,Carbimazole 10 MG Oral Tablet [Carbimazol Henning] Box of 250,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41098422,OMOP2296384,Carbimazole 10 MG Oral Tablet [Carbimazol Henning] Box of 50,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41066928,OMOP2264890,Carbimazole 10 MG Oral Tablet [Carbimazol Henning] Box of 500,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
