concept_set_id,name,concept_id,concept_code,concept_name,domain,vocabulary,standard_concept,valid_start_date,valid_end_date
26,dx_T1DM,609118,16748741000119101,Proliferative retinopathy of right eye due to diabetes mellitus type 1,Condition,SNOMED,S,2021-01-30,2099-12-30
26,dx_T1DM,45757604,243421000119104,Proteinuria due to type 1 diabetes mellitus,Condition,SNOMED,S,2015-01-30,2099-12-30
26,dx_T1DM,200687,421893009,Renal disorder due to type 1 diabetes mellitus,Condition,SNOMED,S,2006-07-30,2099-12-30
26,dx_T1DM,45757266,109171000119104,Retinal edema due to type 1 diabetes mellitus,Condition,SNOMED,S,2015-01-30,2099-12-30
26,dx_T1DM,4227210,420789003,Retinopathy due to type 1 diabetes mellitus,Condition,SNOMED,S,2006-07-30,2099-12-30
26,dx_T1DM,45770986,706894000,Retinopathy due to unstable diabetes mellitus type 1,Condition,SNOMED,S,2015-01-30,2099-12-30
26,dx_T1DM,45771533,82581000119105,Rubeosis iridis due to type 1 diabetes mellitus,Condition,SNOMED,S,2015-01-30,2099-12-30
26,dx_T1DM,45773567,102781000119107,Sensory neuropathy due to type 1 diabetes mellitus,Condition,SNOMED,S,2015-01-30,2099-12-30
26,dx_T1DM,45769833,72031000119107,Severe malnutrition due to type 1 diabetes mellitus,Condition,SNOMED,S,2015-01-30,2099-12-30
26,dx_T1DM,765373,138901000119108,Severe nonproliferative retinopathy due to diabetes mellitus type 1,Condition,SNOMED,S,2016-02-29,2099-12-30
26,dx_T1DM,609110,16746941000119104,Severe nonproliferative retinopathy of left eye due to diabetes mellitus type 1,Condition,SNOMED,S,2021-01-30,2099-12-30
26,dx_T1DM,609113,16747341000119101,Severe nonproliferative retinopathy of right eye due to diabetes mellitus type 1,Condition,SNOMED,S,2021-01-30,2099-12-30
26,dx_T1DM,46269764,10656231000119100,Skin ulcer of toe due to diabetes mellitus type 1,Condition,SNOMED,S,2015-07-30,2099-12-30
26,dx_T1DM,1340528,OMOP5166183,Slowly progressive insulin dependent diabetes mellitus type 1A,Condition,OMOP Extension,S,2022-05-05,2099-12-30
26,dx_T1DM,4143689,426907004,Small vessel disease due to type 1 diabetes mellitus,Condition,SNOMED,S,2007-07-30,2099-12-30
26,dx_T1DM,45769873,82571000119107,Traction detachment of retina due to type 1 diabetes mellitus,Condition,SNOMED,S,2015-01-30,2099-12-30
26,dx_T1DM,201254,46635009,Type 1 diabetes mellitus,Condition,SNOMED,S,2002-01-30,2099-12-30
26,dx_T1DM,4099215,190372001,Type 1 diabetes mellitus maturity onset,Condition,SNOMED,S,2002-01-30,2099-12-30
26,dx_T1DM,40484648,444073006,Type 1 diabetes mellitus uncontrolled,Condition,SNOMED,S,2010-01-30,2099-12-30
26,dx_T1DM,4152858,314893005,Type 1 diabetes mellitus with arthropathy,Condition,SNOMED,S,2002-01-30,2099-12-30
26,dx_T1DM,443412,313435000,Type 1 diabetes mellitus without complication,Condition,SNOMED,S,2002-01-30,2099-12-30
26,dx_T1DM,4099214,190368000,Type 1 diabetes mellitus with ulcer,Condition,SNOMED,S,2002-01-30,2099-12-30
26,dx_T1DM,45766051,703137001,Type I diabetes mellitus in remission,Condition,SNOMED,S,2014-07-30,2099-12-30
26,dx_T1DM,45757507,164881000119109,Ulcer of foot due to type 1 diabetes mellitus,Condition,SNOMED,S,2015-01-30,2099-12-30
26,dx_T1DM,45769892,87491000119107,Ulcer of forefoot due to type 1 diabetes mellitus,Condition,SNOMED,S,2015-01-30,2099-12-30
26,dx_T1DM,37312201,789571005,Ulcer of heel due to type 1 diabetes mellitus,Condition,SNOMED,S,2020-01-30,2099-12-30
26,dx_T1DM,45770902,110141000119100,Ulcer of lower limb due to type 1 diabetes mellitus,Condition,SNOMED,S,2015-01-30,2099-12-30
26,dx_T1DM,37312200,789572003,Ulcer of midfoot due to type 1 diabetes mellitus,Condition,SNOMED,S,2020-01-30,2099-12-30
26,dx_T1DM,45757074,104951000119106,Vitreous hemorrhage due to type 1 diabetes mellitus,Condition,SNOMED,S,2015-01-30,2099-12-30
