"concept_set_id","name","concept_id","concept_code","concept_name","domain","vocabulary","standard_concept","valid_start_date","valid_end_date"
6,"propylthiouracil",21053897,"OMOP388863","Propylthiouracil 50 MG Oral Tablet by Focus","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",36954277,"OMOP5197053","propylthiouracil 50 MG Oral Tablet by Halewood Chemicals","Drug","RxNorm Extension","S","2023-05-21","2099-12-30"
6,"propylthiouracil",2054708,"OMOP4955463","propylthiouracil 50 MG Oral Tablet by Hanlim","Drug","RxNorm Extension","S","2020-07-30","2099-12-30"
6,"propylthiouracil",21024514,"OMOP388869","Propylthiouracil 50 MG Oral Tablet by Ivax","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21034218,"OMOP388864","Propylthiouracil 50 MG Oral Tablet by Kent","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",40749171,"OMOP4708521","Propylthiouracil 50 MG Oral Tablet by Macleods","Drug","RxNorm Extension","S","2018-06-03","2099-12-30"
6,"propylthiouracil",35897646,"OMOP5041883","propylthiouracil 50 MG Oral Tablet by Medihealth","Drug","RxNorm Extension","S","2021-01-31","2099-12-30"
6,"propylthiouracil",36954588,"OMOP5197054","propylthiouracil 50 MG Oral Tablet by Morningside","Drug","RxNorm Extension","S","2023-05-21","2099-12-30"
6,"propylthiouracil",43284488,"OMOP546263","Propylthiouracil 50 MG Oral Tablet by Phebra","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",40749169,"OMOP4708523","Propylthiouracil 50 MG Oral Tablet by RPH","Drug","RxNorm Extension","S","2018-06-03","2099-12-30"
6,"propylthiouracil",2054709,"OMOP4955464","propylthiouracil 50 MG Oral Tablet by Samnam","Drug","RxNorm Extension","S","2020-07-30","2099-12-30"
6,"propylthiouracil",40749170,"OMOP4708522","Propylthiouracil 50 MG Oral Tablet by TEVA","Drug","RxNorm Extension","S","2018-06-03","2099-12-30"
6,"propylthiouracil",21053898,"OMOP388866","Propylthiouracil 50 MG Oral Tablet by Waymade","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21112876,"OMOP388872","Propylthiouracil 50 MG Oral Tablet by Wockhardt","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",35143134,"OMOP4800240","Propylthiouracil 50 MG Oral Tablet [Propacil]","Drug","RxNorm Extension","S","2019-03-10","2099-12-30"
6,"propylthiouracil",43725666,"OMOP731321","Propylthiouracil 50 MG Oral Tablet [Propycil]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",40934575,"OMOP2132537","Propylthiouracil 50 MG Oral Tablet [Propycil] Box of 100","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",41164735,"OMOP2362697","Propylthiouracil 50 MG Oral Tablet [Propycil] Box of 100 by Admeda","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",40883645,"OMOP2081607","Propylthiouracil 50 MG Oral Tablet [Propycil] Box of 100 by Mylan","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",41028073,"OMOP2226035","Propylthiouracil 50 MG Oral Tablet [Propycil] Box of 20","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",41308992,"OMOP2506954","Propylthiouracil 50 MG Oral Tablet [Propycil] Box of 200","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",41039325,"OMOP2237287","Propylthiouracil 50 MG Oral Tablet [Propycil] Box of 200 by Admeda","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",41008251,"OMOP2206213","Propylthiouracil 50 MG Oral Tablet [Propycil] Box of 20 by Admeda","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",41164736,"OMOP2362698","Propylthiouracil 50 MG Oral Tablet [Propycil] Box of 20 by Mylan","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",43761624,"OMOP731333","Propylthiouracil 50 MG Oral Tablet [Propycil] by Admeda","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",43212223,"OMOP451947","Propylthiouracil 50 MG Oral Tablet [PROPYLEX]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",43201417,"OMOP451948","Propylthiouracil 50 MG Oral Tablet [PROPYLEX] Box of 30","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",43135387,"OMOP451949","Propylthiouracil 50 MG Oral Tablet [PROPYLEX] Box of 30 by Assistance Publique - Hopitaux De Paris - Ap-Hp","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",43212224,"OMOP451950","Propylthiouracil 50 MG Oral Tablet [PROPYLEX] Box of 90","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",43201418,"OMOP451951","Propylthiouracil 50 MG Oral Tablet [PROPYLEX] Box of 90 by Assistance Publique - Hopitaux De Paris - Ap-Hp","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",36262584,"OMOP3113459","Propylthiouracil 50 MG Oral Tablet [Propylthiouracile Takeda]","Drug","RxNorm Extension","S","2017-09-30","2099-12-30"
6,"propylthiouracil",36272772,"OMOP3123647","Propylthiouracil 50 MG Oral Tablet [Propylthiouracile Takeda] Box of 60","Drug","RxNorm Extension","S","2017-09-30","2099-12-30"
