"concept_set_id","name","concept_id","concept_code","concept_name","domain","vocabulary","standard_concept","valid_start_date","valid_end_date"
5,"methimazole",41052012,"OMOP2249974","Methimazole 20 MG Delayed Release Oral Tablet Box of 100","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",44166850,"OMOP3043573","Methimazole 20 MG Delayed Release Oral Tablet Box of 100 by Sanofi","Drug","RxNorm Extension","S","2017-10-05","2099-12-30"
5,"methimazole",41083598,"OMOP2281560","Methimazole 20 MG Delayed Release Oral Tablet Box of 20","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",43211212,"OMOP443115","Methimazole 20 MG Delayed Release Oral Tablet Box of 30","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41208837,"OMOP2406799","Methimazole 20 MG Delayed Release Oral Tablet Box of 50","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40989840,"OMOP2187802","Methimazole 20 MG Delayed Release Oral Tablet Box of 500","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",44163042,"OMOP3039765","Methimazole 20 MG Delayed Release Oral Tablet Box of 50 by Sanofi","Drug","RxNorm Extension","S","2017-10-05","2099-12-30"
5,"methimazole",43145275,"OMOP443116","Methimazole 20 MG Delayed Release Oral Tablet [THYROZOL]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40870919,"OMOP2068881","Methimazole 20 MG Delayed Release Oral Tablet [THYROZOL] Box of 20","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",43134357,"OMOP443117","Methimazole 20 MG Delayed Release Oral Tablet [THYROZOL] Box of 30","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",43134358,"OMOP443118","Methimazole 20 MG Delayed Release Oral Tablet [THYROZOL] Box of 30 by Merck","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41307557,"OMOP2505519","Methimazole 20 MG Delayed Release Oral Tablet [THYROZOL] Box of 50","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41295717,"OMOP2493679","Methimazole 20 MG [Favistan]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",43583982,"OMOP927994","Methimazole 20 MG [Methizol Sd]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",19015765,"729433","methimazole 20 MG [Northyx]","Drug","RxNorm","S","2007-09-29","2099-12-30"
5,"methimazole",1504677,"349167","methimazole 20 MG Oral Tablet","Drug","RxNorm","S","1969-12-31","2099-12-30"
5,"methimazole",41083599,"OMOP2281561","Methimazole 20 MG Oral Tablet Box of 100","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41257065,"OMOP2455027","Methimazole 20 MG Oral Tablet Box of 100 by Sanofi","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41301729,"OMOP2499691","Methimazole 20 MG Oral Tablet Box of 20","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41163846,"OMOP2361808","Methimazole 20 MG Oral Tablet Box of 20 by Sanofi","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41239815,"OMOP2437777","Methimazole 20 MG Oral Tablet Box of 250","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40958569,"OMOP2156531","Methimazole 20 MG Oral Tablet Box of 300","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41208838,"OMOP2406800","Methimazole 20 MG Oral Tablet Box of 50","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40958568,"OMOP2156530","Methimazole 20 MG Oral Tablet Box of 500","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40851481,"OMOP2049443","Methimazole 20 MG Oral Tablet Box of 50 by Sanofi","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
