concept_set_id,name,concept_id,concept_code,concept_name,domain,vocabulary,standard_concept,valid_start_date,valid_end_date
44,dx_hypothyroidism,4202818,52724003,Iodide oxidation defect,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4331585,22558005,Iodide transport defect,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,140062,190279008,Iodine hypothyroidism,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4076302,17885001,Iodotyrosine deiodination defect,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4052693,23536000,Iodotyrosyl coupling defect,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4230503,89261000,Isolated thyrotropin deficiency,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4028612,10718002,Juvenile myxedema,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,3171361,12310001000004109,Lithium induced hypothyroidism,Condition,Nebraska Lexicon,S,2016-01-27,2099-12-30
44,dx_hypothyroidism,4182596,43153006,Myxedema,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4263049,4641009,Myxedema heart disease,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4275410,64491003,Myxedematous form of cretinism,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,36676796,773987000,Neonatal iodine exposure,Condition,SNOMED,S,2019-01-30,2099-12-30
44,dx_hypothyroidism,4071079,206457007,Neonatal jaundice with congenital hypothyroidism,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,36717199,722051004,"Obesity, colitis, hypothyroidism, cardiac hypertrophy, developmental delay syndrome",Condition,SNOMED,S,2017-01-30,2099-12-30
44,dx_hypothyroidism,44783239,699298009,"Ohdo syndrome, Say-Barber-Biesecker-Young-Simpson variant",Condition,SNOMED,S,2014-01-30,2099-12-30
44,dx_hypothyroidism,37397534,718193005,Peripheral resistance to thyroid hormone,Condition,SNOMED,S,2016-07-30,2099-12-30
44,dx_hypothyroidism,4232833,360348000,Pituitary thyroid hormone resistance,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4030049,237528002,Post-infectious hypothyroidism,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,132583,237527007,Postablative hypothyroidism,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,137820,27059002,Postoperative hypothyroidism,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,1244151,10753681000119101,Postpartum hypothyroidism,Condition,SNOMED,S,2023-08-31,2099-12-30
44,dx_hypothyroidism,40609121,57185003,Primary hypothyroidism,Condition,SNOMED,S,2020-07-30,2099-12-30
44,dx_hypothyroidism,37161453,1179384008,Radiation-induced acquired central hypothyroidism,Condition,SNOMED,S,2021-11-29,2099-12-30
44,dx_hypothyroidism,4006466,111567006,Refetoff syndrome,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,37166867,1260240000,Resistance to thyroid hormone due to mutation in thyroid hormone receptor alpha,Condition,SNOMED,S,2023-01-30,2099-12-30
44,dx_hypothyroidism,4220368,82598004,Secondary hypothyroidism,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4223217,83986005,Severe hypothyroidism,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,35622406,763890006,Short stature with delayed bone age due to thyroid hormone metabolism deficiency,Condition,SNOMED,S,2018-07-30,2099-12-30
44,dx_hypothyroidism,4225129,84781002,Sporadic cretinism,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4183422,54823002,Subclinical hypothyroidism,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4130027,237567008,Subclinical iodine deficiency hypothyroidism,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4269217,63127008,Thyroglobulin synthesis defect,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4030054,237559000,Thyroid hormone resistance syndrome,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4177341,50375007,Thyroid hormone responsiveness defect,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4236235,360353005,Thyrotoxicosis due to pituitary thyroid hormone resistance,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,606080,1142106007,Transient congenital hypothyroidism due to dual oxidase 2 mutation,Condition,SNOMED,S,2021-07-30,2099-12-30
44,dx_hypothyroidism,4173932,42277004,Transient decreased production of T-3,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4091169,18621008,Transient decreased production of T-4,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4104540,2917005,Transient hypothyroidism,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4079964,276630006,Transient hypothyrotropinemia,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4173188,276566003,Transient neonatal hypothyroidism,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,37161463,1179392004,Traumatic acquired central hypothyroidism,Condition,SNOMED,S,2021-11-29,2099-12-30
44,dx_hypothyroidism,36675175,771510006,X-linked central congenital hypothyroidism with late-onset testicular enlargement,Condition,SNOMED,S,2019-01-30,2099-12-30
