concept_set_id,name,concept_id,concept_code,concept_name,domain,vocabulary,standard_concept,valid_start_date,valid_end_date
3,autoimmune (minus graves),4035795,15084002,Lupus erythematosus profundus,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4066481,200941006,Lupus erythematosus tumidus,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4066482,200942004,Lupus erythematosus unguium mutilans,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4057084,19682006,Lupus hepatitis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4344399,239888002,Lupus panniculitis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),607389,1153358006,Lymphocyte passenger syndrome following organ transplantation,Condition,SNOMED,S,2021-07-30,2099-12-30
3,autoimmune (minus graves),4130853,126766000,Lymphoepithelial sialadenitis of Sjögren's syndrome,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),37397520,718175009,Macrophagic myofasciitis,Condition,SNOMED,S,2016-07-30,2099-12-30
3,autoimmune (minus graves),4121112,234381003,Maternal autoimmune hemolytic anemia,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),606328,1144805008,Microscopic polyangiitis,Condition,SNOMED,S,2021-07-30,2099-12-30
3,autoimmune (minus graves),4134867,398049005,Mixed collagen vascular disease,Condition,SNOMED,S,2003-07-30,2099-12-30
3,autoimmune (minus graves),4033368,238850005,Mouth and genital ulcers with inflamed cartilage syndrome,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),3655582,866046008,Mucous membrane pemphigoid of penile mucosa,Condition,SNOMED,S,2020-07-30,2099-12-30
3,autoimmune (minus graves),45772992,707986004,Mucous membrane pemphigoid with esophageal involvement,Condition,SNOMED,S,2015-01-30,2099-12-30
3,autoimmune (minus graves),765827,432451000124103,Multiphasic acute disseminated encephalomyelitis,Condition,SNOMED,S,2012-08-31,2099-12-30
3,autoimmune (minus graves),76685,91637004,Myasthenia gravis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4135454,31839002,"Myasthenia gravis, adult form",Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4045731,230685009,Myasthenia gravis associated with thymoma,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4204694,55051001,"Myasthenia gravis, juvenile form",Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),43531560,77461000119109,Myasthenia gravis with exacerbation,Condition,SNOMED,S,2013-07-30,2099-12-30
3,autoimmune (minus graves),43531561,77471000119103,Myasthenia gravis without exacerbation,Condition,SNOMED,S,2013-07-30,2099-12-30
3,autoimmune (minus graves),4215003,80976008,Myasthenic crisis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),36674479,774084003,Neonatal antiphospholipid syndrome,Condition,SNOMED,S,2019-01-30,2099-12-30
3,autoimmune (minus graves),36674478,774083009,Neonatal autoimmune hemolytic anemia,Condition,SNOMED,S,2019-01-30,2099-12-30
3,autoimmune (minus graves),36674477,774082004,Neonatal dermatomyositis,Condition,SNOMED,S,2019-01-30,2099-12-30
3,autoimmune (minus graves),4316373,95609003,Neonatal lupus erythematosus,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),81400,82178003,Neonatal myasthenia gravis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),36674475,774080007,Neonatal scleroderma,Condition,SNOMED,S,2019-01-30,2099-12-30
3,autoimmune (minus graves),46270384,295101000119105,Nephropathy co-occurrent and due to systemic lupus erythematosus,Condition,SNOMED,S,2015-07-30,2099-12-30
3,autoimmune (minus graves),37399735,295121000119101,Nephrosis co-occurrent and due to systemic lupus erythematosus,Condition,SNOMED,S,2016-07-30,2099-12-30
3,autoimmune (minus graves),37395585,295111000119108,Nephrotic syndrome co-occurrent and due to systemic lupus erythematosus,Condition,SNOMED,S,2016-07-30,2099-12-30
3,autoimmune (minus graves),4203919,54072008,Nonbacterial verrucal endocardiosis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4032899,238818000,Non-bullous erythema multiforme,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4291432,402712002,Occupational scleroderma,Condition,SNOMED,S,2003-07-30,2099-12-30
3,autoimmune (minus graves),4152707,314757003,Ocular cicatricial pemphigoid,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4048782,230684008,Ocular myasthenia,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4189667,414927004,Ocular myasthenia with strabismus,Condition,SNOMED,S,2005-01-30,2099-12-30
3,autoimmune (minus graves),4297654,402441007,Oral involvement by mucous membrane pemphigoid,Condition,SNOMED,S,2003-07-30,2099-12-30
3,autoimmune (minus graves),4270872,402444004,Oral mucosal involvement by dermatitis herpetiformis,Condition,SNOMED,S,2003-07-30,2099-12-30
3,autoimmune (minus graves),4297655,402446002,Oral mucosal involvement by linear IgA disease,Condition,SNOMED,S,2003-07-30,2099-12-30
3,autoimmune (minus graves),4270871,402440008,Oral mucous membrane involvement by bullous pemphigoid,Condition,SNOMED,S,2003-07-30,2099-12-30
3,autoimmune (minus graves),37397733,718471008,Oral pemphigoid of gingival mucous membrane,Condition,SNOMED,S,2016-07-30,2099-12-30
3,autoimmune (minus graves),4262581,361212009,Oral pemphigus vulgaris,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4293565,403211002,Papular form erythema multiforme,Condition,SNOMED,S,2003-07-30,2099-12-30
3,autoimmune (minus graves),35624130,766722008,Paraparetic variant of Guillain-Barré syndrome,Condition,SNOMED,S,2018-07-30,2099-12-30
3,autoimmune (minus graves),4131917,127057004,Paroxysmal cold hemoglobinuria,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4130195,127058009,Paroxysmal cold hemoglobinuria associated with tertiary syphilis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),40488855,446682003,Pediatric autoimmune neuropsychiatric disorder associated with streptococcal infection,Condition,SNOMED,S,2011-01-30,2099-12-30
3,autoimmune (minus graves),42539352,762303003,Pediatric onset Sjögren syndrome,Condition,SNOMED,S,2018-01-30,2099-12-30
3,autoimmune (minus graves),37119141,724603009,Pediatric onset systemic sclerosis,Condition,SNOMED,S,2017-07-30,2099-12-30
